ID Caso,Fecha,Participante,Rol
4821,2023-09-05,Juan José Iglesias Herrero,Cliente
4822,2023-01-02,Jovita Catalá Porta,Cliente
4823,2020-10-03,Lucas Carro Vallés,Cliente
4824,2021-01-26,Wálter Llano Goicoechea,Cliente
4825,2023-09-13,Manu Clotilde Pomares Bello,Cliente
4826,2023-11-30,Verónica Villar-Abella,Testigo
4827,2022-01-31,Irene Porcel Bermudez,Cliente
4828,2023-10-13,Sancho del Pons,Testigo
4829,2021-09-01,Kike Ramos-Berenguer,Abogado
4830,2022-06-30,Gabriela Bosch-Pujol,Cliente
4831,2024-09-08,Cristian Sanmartín Lobato,Cliente
4832,2024-01-18,Samuel Alvarado Alcaraz,Cliente
4833,2023-09-14,Rosario Cisneros Vera,Abogado
4834,2022-03-10,Marcela Blanca-Iborra,Cliente
4835,2022-12-23,Balduino Olegario Ballester Prats,Testigo
4836,2023-06-28,Coral Garrido Bayón,Cliente
4837,2021-10-10,Felicidad Ferrero-Donaire,Abogado
4838,2022-08-14,Flora Juárez Fiol,Cliente
4839,2022-12-06,Trinidad Mur Revilla,Abogado
4840,2022-09-20,Macaria Escalona Ibañez,Abogado
4841,2024-01-01,Fulgencio de Echeverría,Testigo
4842,2024-02-05,Selena Hierro-Ortuño,Cliente
4843,2024-08-28,Paco Nicodemo Villalonga Pujol,Abogado
4844,2024-07-09,Carmelita Aroca Castilla,Testigo
4845,2024-04-01,Glauco Rocha,Testigo
4846,2023-06-25,Noemí Mate Juliá,Cliente
4847,2020-12-09,Haroldo Llorens Peiró,Abogado
4848,2024-12-07,Rosalva Palomares Vergara,Cliente
4849,2023-06-16,Candelas Suarez,Abogado
4850,2022-03-28,Maximiano Canals Sobrino,Testigo
4851,2023-09-24,Ligia Olalla Salcedo Leon,Abogado
4852,2023-02-28,Magdalena Garay Ródenas,Abogado
4853,2023-12-09,Modesto Tejera Río,Testigo
4854,2022-05-23,Gabino Seco Díez,Testigo
4855,2023-12-07,Ceferino Berrocal Vázquez,Abogado
4856,2022-05-28,Maura España,Testigo
4857,2021-03-13,Carmelita del Gimenez,Abogado
4858,2022-11-22,Celestino Planas Larrañaga,Cliente
4859,2023-09-11,Anita Prat Gimeno,Testigo
4860,2022-07-01,Poncio Salom,Cliente
4861,2023-06-25,Albina de Colom,Cliente
4862,2020-11-09,Delia Alcalá Carmona,Testigo
4863,2023-02-17,Luz Palomino Navas,Testigo
4864,2022-06-27,Paco Alvarado,Abogado
4865,2022-05-18,Miguela Gutierrez,Testigo
4866,2021-06-04,Isidora Barbero Montes,Testigo
4867,2022-04-30,Aarón Garmendia Espinosa,Cliente
4868,2023-12-18,Nando Piñol Font,Cliente
4869,2021-07-23,Jose Francisco de Ariño,Testigo
4870,2023-08-31,Chucho Cueto Casares,Abogado
4871,2023-03-21,Amada Fabra García,Cliente
4872,2022-06-27,Charo Serna-Iglesias,Cliente
4873,2023-04-30,Marcela Bustamante Gascón,Cliente
4874,2021-05-18,Lidia Gilabert Conesa,Abogado
4875,2023-01-28,Zoraida del Palomino,Testigo
4876,2022-05-31,Sabina Suárez Arana,Cliente
4877,2021-07-07,Reyes Rosa Agustín,Abogado
4878,2021-05-13,Marco Franco-Sarabia,Testigo
4879,2022-01-18,Germán Ramirez,Testigo
4880,2023-05-04,Jose Luis Arana Rocamora,Cliente
4881,2023-11-30,Lupe Noguera Díez,Abogado
4882,2021-06-30,Gabriela Rebollo Padilla,Cliente
4883,2021-01-05,Gertrudis Bermudez-Aparicio,Testigo
4884,2024-05-07,Evangelina de Porcel,Abogado
4885,2024-09-24,Edelmira Canet Nicolás,Testigo
4886,2022-08-26,Concha Jódar Jordá,Cliente
4887,2023-03-28,Delfina del Leon,Testigo
4888,2023-05-24,Pascual España Palma,Cliente
4889,2022-05-02,Azucena Torrecilla,Abogado
4890,2022-11-28,Prudencio del Ureña,Cliente
4891,2022-08-26,Teo Cuesta-Prat,Cliente
4892,2024-08-18,Catalina Moya Jódar,Cliente
4893,2021-12-06,Patricio Páez-Coronado,Cliente
4894,2022-05-07,Priscila Fernández Abad,Cliente
4895,2023-07-07,María Luisa Carreño Galán,Testigo
4896,2022-04-12,Rosalina del Daza,Cliente
4897,2022-03-02,Etelvina de Farré,Testigo
4898,2021-07-19,Agapito Serna Cases,Abogado
4899,2022-01-23,África Rey Julián,Abogado
4900,2023-02-17,María Cristina Mariño Seguí,Cliente
4901,2024-12-03,Nacio Gámez Medina,Testigo
4902,2022-03-16,Donato Mir Pomares,Cliente
4903,2024-11-28,Dolores Abascal Novoa,Cliente
4904,2024-08-16,Ceferino Peñalver Manso,Cliente
4905,2023-09-08,Pepita Busquets Castrillo,Testigo
4906,2021-09-30,Francisco Caparrós Gelabert,Cliente
4907,2021-08-25,Fabián Olmedo Lozano,Testigo
4908,2022-06-09,Pilar Morillo Pozuelo,Cliente
4909,2023-03-21,Elvira Hoyos,Cliente
4910,2022-02-10,Vinicio del Amador,Testigo
4911,2022-11-15,Joaquina Luz Cerezo,Testigo
4912,2021-05-13,Anacleto Jose Angel Acedo Gallo,Testigo
4913,2022-02-22,Trinidad Farré-Sedano,Testigo
4914,2023-11-20,Berta Conde Agudo,Cliente
4915,2022-12-25,Eutropio José Antonio Roselló Madrigal,Testigo
4916,2024-05-06,Lope Casanovas Sanmartín,Abogado
4917,2024-02-05,Casandra Echevarría,Cliente
4918,2020-11-12,Cloe Vega Frías,Cliente
4919,2022-03-13,Claudio de Monreal,Cliente
4920,2023-04-15,Bartolomé Clímaco Lorenzo Gil,Testigo
4921,2021-10-13,Aitor Nogués Toledo,Cliente
4922,2022-04-12,Juana Real-Carrasco,Cliente
4923,2024-05-01,Cintia Batlle Abad,Cliente
4924,2024-03-19,Sergio Bueno Garzón,Testigo
4925,2024-02-03,Rosendo Salinas Hoz,Abogado
4926,2024-08-15,Petrona Alcolea Enríquez,Abogado
4927,2024-12-04,Mayte Agustín,Cliente
4928,2021-09-05,Cesar Planas Carballo,Cliente
4929,2023-08-04,Yésica Iñiguez Bueno,Testigo
4930,2022-11-20,Luciana Ortiz-Montes,Testigo
4931,2023-07-15,Isaac Crespo-Gibert,Cliente
4932,2024-06-18,Felisa Noriega Barrio,Testigo
4933,2024-05-27,Damián Luna Macias,Testigo
4934,2024-07-15,Toni Eric Delgado Verdejo,Testigo
4935,2024-06-05,Loida Cantón-Porras,Cliente
4936,2021-03-08,Galo Vallés Cuéllar,Testigo
4937,2022-10-10,Natanael Aroca Galán,Abogado
4938,2022-01-24,Apolinar Sotelo Otero,Abogado
4939,2024-03-14,Cosme Campos Lloret,Abogado
4940,2022-09-13,Atilio Cabezas López,Abogado
4941,2023-12-03,Nico Lucena Peláez,Testigo
4942,2020-11-04,Dominga Múgica-Serra,Cliente
4943,2023-06-26,Modesto Pedrosa Baquero,Abogado
4944,2023-12-13,Noa Orozco Amo,Cliente
4945,2024-02-09,Nayara Rebollo Acedo,Abogado
4946,2022-03-09,Rafa Merino Belmonte,Cliente
4947,2021-05-08,Juan Francisco Larrea Ferrer,Abogado
4948,2020-09-24,Malena Morante Torrents,Abogado
4949,2023-12-18,Custodia Quiroga Pintor,Abogado
4950,2022-09-25,Gala Bárbara Valentín Múgica,Abogado
4951,2024-01-21,Manola Morán,Cliente
4952,2023-02-27,Ignacia Puerta Vallejo,Cliente
4953,2020-09-29,Lina Sarmiento-Alcaraz,Cliente
4954,2024-01-27,Azucena Calderón Zaragoza,Cliente
4955,2023-03-23,Quique Polo Tudela,Cliente
4956,2024-12-12,Amparo de Niño,Cliente
4957,2023-09-17,Domingo Vidal Mata,Testigo
4958,2024-06-23,Jerónimo Alfonso Gómez Arce,Testigo
4959,2023-10-18,Maricela Bou Márquez,Abogado
4960,2024-05-16,Abril Ribas-Pol,Cliente
4961,2023-08-19,Luis de Zamora,Testigo
4962,2021-06-08,José Manuel Palau Chacón,Abogado
4963,2023-12-07,Josefa Blanca Sastre Frías,Cliente
4964,2025-01-23,Eulalia Silvia Molina Morante,Cliente
4965,2022-03-01,Nacho Carvajal Jerez,Testigo
4966,2024-09-05,Américo Galván Ripoll,Testigo
4967,2023-04-20,Florinda Alvarez Peñas,Testigo
4968,2024-10-19,Haroldo Guitart Ariza,Testigo
4969,2021-11-18,Lara Ochoa Daza,Testigo
4970,2023-01-05,Sergio Benitez Ávila,Abogado
4971,2023-08-12,Vera Coll Hierro,Abogado
4972,2024-06-16,Paca Suárez Chaparro,Testigo
4973,2022-04-02,Noemí Sierra Mendizábal,Abogado
4974,2024-02-01,Jenaro Falcón Donaire,Testigo
4975,2022-11-06,Florentino Valcárcel Álamo,Cliente
4976,2023-12-27,Salomón Doménech Valbuena,Abogado
4977,2022-04-23,Valentín Amado Patiño Menendez,Cliente
4978,2024-06-23,Florencio Vergara Serna,Cliente
4979,2022-10-18,Pilar Palau Garcia,Abogado
4980,2022-10-11,Manu Macias Arellano,Testigo
4981,2023-12-31,Rodolfo Pío Gaya Colom,Testigo
4982,2023-12-22,Febe Sevilla-Cabello,Abogado
4983,2023-04-20,Asunción de Manzanares,Cliente
4984,2024-06-20,Zacarías Porta Franch,Cliente
4985,2024-07-18,Alfredo Gracia,Cliente
4986,2022-08-04,Juan Francisco Bernal Rocha,Cliente
4987,2024-06-17,Jose Ignacio Valverde Ojeda,Testigo
4988,2024-01-06,Melisa Rosselló,Abogado
4989,2023-10-10,Úrsula Benítez Morata,Cliente
4990,2023-07-03,Julie Armas Villalobos,Cliente
4991,2022-10-14,Emilia Burgos Salcedo,Testigo
4992,2023-09-20,Amarilis Cruz Cabañas Andrés,Testigo
4993,2022-07-17,Fulgencio Marco Echeverría Borrás,Testigo
4994,2022-12-17,Eugenio Villalonga Otero,Testigo
4995,2023-02-15,Ciriaco Rivera Saldaña,Testigo
4996,2022-02-24,Lino Arturo Barros Salvà,Testigo
4997,2021-06-05,Fanny Etelvina Alcolea Ortega,Testigo
4998,2023-07-06,Graciano Aramburu Tolosa,Testigo
4999,2023-01-24,Yéssica Cuéllar-Iriarte,Cliente
5000,2023-08-15,África Tena-Ballester,Abogado
5001,2023-02-05,Julie Vega,Abogado
5002,2024-12-09,Matías Ruano Yuste,Testigo
5003,2023-01-18,Jovita Dorotea Echeverría Benavent,Testigo
5004,2022-05-28,Enrique Sotelo Cerezo,Testigo
5005,2021-05-01,Tatiana del Aguilera,Testigo
5006,2022-12-29,Elisabet Amorós Leiva,Abogado
5007,2024-08-17,Rodolfo Murcia-Jaén,Cliente
5008,2024-01-14,Valerio Llano,Cliente
5009,2024-09-24,Fabiola Company Arroyo,Testigo
5010,2022-06-20,Nicodemo Galvez Baquero,Testigo
5011,2023-12-05,José Aliaga Elías,Cliente
5012,2023-09-06,Federico Guillén Escobar,Cliente
5013,2022-08-05,Toni Moreno Belmonte Bilbao,Abogado
5014,2021-05-31,Primitivo Puga Mariscal,Testigo
5015,2024-05-31,Úrsula Haro-Paredes,Testigo
5016,2023-03-06,Regina Gallart Ferrero,Testigo
5017,2024-11-28,Tomasa Arcos-Valcárcel,Abogado
5018,2024-04-17,Nicodemo Herminio Ruano Fuertes,Testigo
5019,2024-11-01,Caridad Canales Agustí,Cliente
5020,2022-11-29,Guillermo Cristian Sanchez Yuste,Cliente
5021,2022-10-28,Herminia Oliver-Nuñez,Testigo
5022,2023-03-19,Camila Galiano Mascaró,Cliente
5023,2023-05-13,Dimas Guillén Guardia,Testigo
5024,2024-07-27,Anastasia del Ramón,Cliente
5025,2021-10-21,Juan Bautista Priego Marco,Testigo
5026,2023-02-17,Octavio Iborra Lledó,Cliente
5027,2022-10-31,Teodoro Gonzalo,Abogado
5028,2020-11-02,Roldán Alejandro Heras Ibañez,Testigo
5029,2024-05-08,Florentina Casanovas Madrid,Cliente
5030,2023-09-12,Gilberto Taboada Valenzuela,Testigo
5031,2022-03-25,Remedios Mayo Toledo,Cliente
5032,2024-02-15,Corona Mesa Higueras,Testigo
5033,2023-05-18,Juanita Escamilla-Guzmán,Cliente
5034,2024-03-02,Eloísa Angulo Coca,Testigo
5035,2024-06-10,María Del Carmen del Cuéllar,Testigo
5036,2024-02-19,Inocencio Rómulo Suárez Álvarez,Testigo
5037,2024-05-12,Elpidio Romeu Lloret,Abogado
5038,2022-06-03,Moreno Mateu Luz,Abogado
5039,2023-12-18,María Ángeles del Parra,Cliente
5040,2022-01-12,Andrés Felipe Celestino Marín Núñez,Cliente
5041,2022-12-21,José Ángel Granados,Abogado
5042,2022-05-29,Carmela Cueto Morell,Testigo
5043,2023-08-21,Héctor Palacios Otero,Cliente
5044,2021-06-21,Ramiro Alcántara Amorós,Testigo
5045,2022-07-23,Rodrigo Carro,Abogado
5046,2020-12-25,Lupita Mínguez,Abogado
5047,2022-03-17,Gil de Cañizares,Cliente
5048,2021-11-16,Carmelita del Bru,Testigo
5049,2022-12-01,Martin Arrieta Romeu,Testigo
5050,2023-03-26,Héctor Navarrete,Cliente
5051,2024-06-02,Edgardo Balduino Arjona Terrón,Testigo
5052,2023-11-01,Susana Viana Ferrando,Abogado
5053,2024-04-22,Guillermo Cabezas,Cliente
5054,2024-08-03,María Teresa Roman,Testigo
5055,2023-03-15,Ema de Ros,Abogado
5056,2023-11-20,Teófilo Beltran Mena,Testigo
5057,2024-06-20,Luis Ángel Arteaga Donoso,Abogado
5058,2023-12-30,Maximiliano Pardo Gras,Testigo
5059,2021-07-13,Celia Barranco Garriga,Abogado
5060,2024-08-06,Espiridión Donoso-Varela,Abogado
5061,2023-06-07,Dora Jordá-Torrecilla,Cliente
5062,2024-01-23,Fabiana Gertrudis Román Andreu,Testigo
5063,2020-12-15,Hortensia Pareja Villalonga,Testigo
5064,2024-11-03,Olalla Portillo Barragán,Abogado
5065,2022-04-29,Ascensión Garzón Peláez,Abogado
5066,2023-01-20,Quirino Guitart Pla,Abogado
5067,2021-07-15,Noemí Peralta Duran,Cliente
5068,2023-08-31,Pilar Gomez Vigil,Abogado
5069,2022-06-21,Artemio Robledo Castro,Testigo
5070,2024-02-28,Esmeralda Simó Abascal,Testigo
5071,2022-07-17,Florentina Carmona Canet,Testigo
5072,2021-12-27,Salomón Carballo Águila,Testigo
5073,2021-03-15,Irma de Saez,Testigo
5074,2020-10-23,Estela Murcia Páez,Cliente
5075,2021-11-21,Margarita Casas Olmedo,Cliente
5076,2020-11-11,Mariana Pozo Pellicer,Cliente
5077,2022-01-31,Palmira Jover Berenguer,Cliente
5078,2023-08-02,Ismael de Perea,Testigo
5079,2023-05-22,Ezequiel del Perez,Abogado
5080,2022-05-18,Jose Ignacio de Leon,Cliente
5081,2024-06-07,Calixta Calderón-Garay,Abogado
5082,2021-07-23,Angelita Bertrán Báez,Abogado
5083,2022-03-06,Genoveva Priscila Tudela Serna,Cliente
5084,2024-06-15,Dionisia de Asenjo,Abogado
5085,2023-10-20,Lorenza Figueroa Alcalde,Cliente
5086,2024-11-24,Paulino Castells,Cliente
5087,2023-03-03,Gisela Heras Murcia,Abogado
5088,2021-06-21,Emperatriz Ramos Villar,Cliente
5089,2024-03-08,José Beltran-Galan,Abogado
5090,2023-10-09,Brígida del Ballester,Testigo
5091,2023-04-09,Amancio de Durán,Cliente
5092,2023-10-25,Lope Guillen Noriega,Testigo
5093,2021-04-12,Leyre del Bellido,Cliente
5094,2023-12-23,Nuria Bustos,Abogado
5095,2023-03-21,Macarena Toledo Roda,Cliente
5096,2023-10-28,Bienvenida de Botella,Testigo
5097,2022-01-30,Cipriano Pellicer,Cliente
5098,2022-01-22,Aureliano Mercader Olmedo,Testigo
5099,2023-02-06,Ambrosio del Blanca,Abogado
5100,2020-12-27,Santos Gallart Juan,Testigo
5101,2022-12-25,Alba Ruiz Uría,Abogado
5102,2022-08-17,Luís Solano Serna,Cliente
5103,2022-07-05,Alicia Mercader Palomo,Cliente
5104,2023-08-31,Ovidio Arregui Sandoval,Testigo
5105,2022-08-20,Felipa Hidalgo Perales,Testigo
5106,2024-04-05,Sebastián Nando Torralba Puig,Cliente
5107,2024-02-08,Amando Ponce Gual,Abogado
5108,2024-02-23,Wálter Fabregat Ribera,Testigo
5109,2023-05-25,Anastasia del Sans,Abogado
5110,2022-09-22,Onofre Acevedo Peláez,Abogado
5111,2023-09-23,Abraham Niño Llorens,Cliente
5112,2022-11-14,Sara Hurtado Riquelme,Cliente
5113,2023-10-06,Gaspar Camilo López Segovia,Cliente
5114,2023-09-08,Marcelo Mena Bou,Cliente
5115,2021-03-25,Gaspar Mas Torrijos,Testigo
5116,2023-08-02,Efraín de Moraleda,Cliente
5117,2022-08-24,Aurelio Almansa Garcés,Cliente
5118,2020-12-05,Artemio de Ruiz,Testigo
5119,2023-11-13,Aitor Cobos Moles,Cliente
5120,2021-09-08,Patricia Cuervo Vidal,Cliente
5121,2023-10-01,Armida Pagès Robles,Testigo
5122,2023-11-01,Adrián Heredia-Romero,Abogado
5123,2021-09-19,José Manuel del Arnaiz,Cliente
5124,2022-08-17,Horacio Mendoza Martin,Abogado
5125,2022-05-07,Enrique Atilio Botella Prats,Abogado
5126,2023-07-31,Milagros Villena-Cueto,Cliente
5127,2021-02-26,Edgardo Vidal Sotelo,Testigo
5128,2024-08-23,Albina Mendoza-Alberto,Testigo
5129,2024-10-12,Lucio Milla Sainz,Cliente
5130,2023-04-24,María Manuela Cañellas,Cliente
5131,2021-05-28,Georgina Marquez Peral,Abogado
5132,2023-04-02,Eva María Fuente Pomares,Abogado
5133,2024-05-30,José Mari Vázquez-Toro,Testigo
5134,2024-06-11,María Carmen Olivares Marquez,Testigo
5135,2024-04-22,Concepción Asenjo,Testigo
5136,2024-11-03,Marciano Mas Bartolomé,Cliente
5137,2024-03-10,Cristóbal Moliner Cuenca,Cliente
5138,2021-04-17,David Vidal Álvarez Cerro,Abogado
5139,2024-04-17,Isabela Pomares-Juliá,Abogado
5140,2024-05-20,María Ángeles Carreño Marquez,Cliente
5141,2022-02-15,Calixto Pina Duque,Testigo
5142,2024-03-06,Luís Tamayo-Aroca,Abogado
5143,2021-07-05,Plácido Zaragoza Serna,Testigo
5144,2021-06-02,Lucio Cánovas Cantero,Cliente
5145,2021-10-10,Amaya Puerta,Abogado
5146,2023-01-31,Maxi del Niño,Abogado
5147,2023-10-28,Estela Mesa Salom,Abogado
5148,2024-03-03,Gil Torrens Solera,Cliente
5149,2021-01-12,Graciela Córdoba,Testigo
5150,2023-08-18,Wilfredo Perez Becerra,Cliente
5151,2022-01-02,Adoración Jáuregui-Mayol,Cliente
5152,2024-05-07,Germán de Salamanca,Testigo
5153,2022-05-08,Armida Arévalo Tomé,Abogado
5154,2023-10-26,Graciela Solana Hoz,Cliente
5155,2023-03-22,René Huguet Blázquez,Abogado
5156,2022-03-13,Bernabé Rivero Morán,Cliente
5157,2023-12-04,Ambrosio Andrade Caro,Cliente
5158,2024-02-26,Margarita Ortiz Terrón,Testigo
5159,2024-07-21,Marcos Zacarías Comas Martínez,Abogado
5160,2023-04-21,Gerardo Carrillo,Testigo
5161,2021-03-24,Amalia Amarilis Cabezas Cortina,Testigo
5162,2023-05-23,Luis Losada,Cliente
5163,2023-01-17,Buenaventura Amigó Pazos,Cliente
5164,2021-09-30,Chuy Jose Amo Huerta,Cliente
5165,2021-07-12,Jesús Benítez Cid,Cliente
5166,2023-12-25,Custodio Vicente Zamora Lledó,Testigo
5167,2024-06-11,Roque Fabra-Bonet,Abogado
5168,2024-12-14,Custodio Valera Gras,Testigo
5169,2024-09-24,Albano Rico Simó,Cliente
5170,2023-01-08,Nacio Delgado Piñeiro,Cliente
5171,2024-11-03,Moisés Alcalde Roda,Cliente
5172,2022-12-15,Balduino Páez Villena,Abogado
5173,2021-06-30,Nazario Barrios Villena,Cliente
5174,2023-08-16,Clara Estela Piña Valenzuela,Abogado
5175,2021-09-03,Moisés Conesa Villalba,Abogado
5176,2024-06-12,Santos Mariscal Bernal,Testigo
5177,2023-09-01,Samu Amaro Bernat Padilla,Abogado
5178,2021-04-02,Román Camacho Marqués,Testigo
5179,2022-12-05,Alba Bernat-Cabello,Testigo
5180,2024-06-05,Anselmo Soriano Luque,Abogado
5181,2022-09-28,Telmo Barragán Avilés,Cliente
5182,2024-10-02,Vilma Priscila Carreras Menendez,Testigo
5183,2023-01-02,María Pilar Nebot Tomas,Testigo
5184,2023-08-13,Morena Carrasco Pelayo,Testigo
5185,2023-09-16,Elena Pelayo Tejera,Cliente
5186,2022-11-05,Arturo del Gordillo,Testigo
5187,2023-11-04,Graciela Sarita Corral Bermudez,Cliente
5188,2022-12-22,Valentina Armas Gaya,Cliente
5189,2021-01-23,Martina Jordá Barón,Abogado
5190,2022-05-20,Benjamín Cadenas Sans,Testigo
5191,2023-12-08,Carina Pomares-Muñoz,Cliente
5192,2022-06-08,Ainoa Bolaños Gómez,Cliente
5193,2023-11-24,Apolonia Canet,Testigo
5194,2024-09-30,Abigaíl del Bueno,Testigo
5195,2024-12-04,Tatiana Carbonell-Mayoral,Cliente
5196,2023-01-19,Juanita Soriano Bastida,Cliente
5197,2021-08-11,Lara Olivares Quintero,Abogado
5198,2021-12-28,Isaac Guerra-Alcázar,Testigo
5199,2023-09-25,Bernardino de Niño,Abogado
5200,2024-03-30,Teófilo Bustos Pedrero,Testigo
5201,2023-01-24,Aurelio Urrutia-Bermejo,Cliente
5202,2023-08-17,Gabriel Iglesia Nieto,Cliente
5203,2024-05-09,Fortunato Jordá,Abogado
5204,2024-01-28,Manuela del Madrid,Abogado
5205,2021-06-12,Clotilde Lastra Vélez,Cliente
5206,2023-11-30,Crescencia Llano Montserrat,Cliente
5207,2024-07-26,Luisa Córdoba Hoyos,Cliente
5208,2023-12-25,Salomón Páez Vendrell,Cliente
5209,2024-10-24,Teodoro del Zapata,Abogado
5210,2022-09-28,Aarón Miró Tejedor,Cliente
5211,2021-05-07,Sosimo Murillo Riera,Abogado
5212,2022-11-14,Cipriano Artigas Machado,Abogado
5213,2020-10-06,Evaristo Ferrández-Zorrilla,Cliente
5214,2023-03-03,Herminio del Vilar,Abogado
5215,2022-12-19,Emelina Juana Domínguez Tamarit,Testigo
5216,2023-05-31,Ema Seguí Rosselló,Testigo
5217,2021-07-03,Flavia Sales-Company,Abogado
5218,2025-01-09,Vera Muñoz Caro,Abogado
5219,2023-10-02,Adrián Francisco,Testigo
5220,2023-07-09,Xiomara Regina Chico Álvaro,Abogado
5221,2021-05-29,Wálter Andres Quintana,Testigo
5222,2022-12-12,Joel Silvestre Acevedo Madrid,Testigo
5223,2023-02-21,Angelina de Giner,Cliente
5224,2023-12-11,Patricia Gabaldón-Lopez,Cliente
5225,2020-09-25,Sebastian Rovira Patiño,Abogado
5226,2024-04-13,Serafina Tamarit Sala,Abogado
5227,2024-06-07,Octavia Gonzalez,Cliente
5228,2024-11-08,Virgilio Marcos Méndez Mateu,Abogado
5229,2025-01-04,Arsenio Pozuelo Alegria,Cliente
5230,2024-08-04,Valentín Agustín Ramis,Testigo
5231,2023-01-23,Vicente Pinilla Murillo,Cliente
5232,2023-12-14,Quirino Ribes Santana,Cliente
5233,2022-12-09,Patricia del Diego,Cliente
5234,2024-04-02,Leticia Menendez Palomino,Cliente
5235,2021-10-02,Hernando Gomila Ballester,Cliente
5236,2022-06-28,Filomena Aller Lasa,Testigo
5237,2022-01-06,Gregorio Gámez Martorell,Testigo
5238,2021-09-08,Cecilio Egea Acuña,Testigo
5239,2022-09-25,Pepita Criado,Cliente
5240,2022-07-08,Vilma de Arias,Cliente
5241,2024-07-20,Jordana Saavedra,Cliente
5242,2025-01-19,José María Esteve Lorenzo,Testigo
5243,2024-07-14,Buenaventura Beltrán Tomás,Testigo
5244,2024-04-22,Luis Ángel Rincón-Benavides,Cliente
5245,2024-12-06,Eliana Collado Cózar,Abogado
5246,2023-12-09,Amado Néstor Angulo Cervera,Cliente
5247,2021-03-31,Patricio Román Luque,Abogado
5248,2023-08-25,Estefanía Castrillo Cámara,Cliente
5249,2022-11-12,Miguel Ángel Giralt Tur,Testigo
5250,2024-04-27,Luis Miguel Chaves Verdejo,Abogado
5251,2023-04-05,Nando Planas Pol,Cliente
5252,2024-07-27,Bonifacio Llano Osorio,Testigo
5253,2023-05-23,Azeneth Pou Ropero,Abogado
5254,2024-07-25,Paola Garcés Pardo,Cliente
5255,2021-04-12,Nereida Ordóñez Menendez,Abogado
5256,2021-10-23,Noé Pelayo Garcés,Cliente
5257,2024-12-19,Felicia de Dueñas,Abogado
5258,2022-05-16,Margarita Díaz Pinedo,Testigo
5259,2023-05-05,Amando España Sanchez,Cliente
5260,2022-06-13,Amanda Escalona Borja,Testigo
5261,2023-04-17,Otilia Isern Abad,Cliente
5262,2020-10-25,Hortensia Escalona Becerra,Abogado
5263,2024-07-26,Juan Francisco Ibáñez Cantón,Cliente
5264,2024-04-07,León Murillo Guzmán,Cliente
5265,2024-10-09,Epifanio Roda Artigas,Testigo
5266,2024-05-22,Virginia Pazos Martí,Abogado
5267,2023-04-20,Araceli Zorrilla Álamo,Abogado
5268,2021-12-22,Galo Ávila Bru,Abogado
5269,2022-02-04,Apolinar Palma Castell,Testigo
5270,2024-04-11,Mauricio Alvarez Carvajal,Abogado
5271,2023-10-30,Víctor Torrent Durán,Testigo
5272,2023-12-23,Wilfredo de Ángel,Testigo
